-2.040000000000000000e+02 -8.820000000000000000e+02 0.000000000000000000e+00 4.600000000000000000e+01 2.000000000000000000e+00 0.000000000000000000e+00 7.697692032939501416e+01 4.000000000000000000e+00
-4.989000000000000000e+03 -4.560000000000000000e+02 6.600000000000000000e+01 2.700000000000000000e+01 1.000000000000000000e+00 4.600000000000000000e+01 7.697692032939501416e+01 2.760000000000000000e+02
-1.125000000000000000e+03 -2.990000000000000000e+02 4.500000000000000000e+01 9.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.590699823592597681e+02 4.140000000000000000e+02
2.698000000000000000e+03 5.262000000000000000e+03 7.000000000000000000e+01 1.100000000000000000e+02 2.000000000000000000e+00 8.600000000000000000e+01 1.088585184482253680e+02 4.400000000000000000e+02
-1.720000000000000000e+02 5.808000000000000000e+03 4.200000000000000000e+01 9.300000000000000000e+01 2.000000000000000000e+00 8.500000000000000000e+01 2.708481400358106725e+02 4.640000000000000000e+02
-6.700000000000000000e+01 6.053000000000000000e+03 1.300000000000000000e+01 9.100000000000000000e+01 2.000000000000000000e+00 7.800000000000000000e+01 9.074501777330311825e+01 4.870000000000000000e+02
-1.380000000000000000e+02 6.004000000000000000e+03 4.600000000000000000e+01 1.270000000000000000e+02 2.000000000000000000e+00 8.500000000000000000e+01 2.706583465719199921e+02 5.100000000000000000e+02
1.735000000000000000e+03 5.734000000000000000e+03 4.100000000000000000e+01 1.060000000000000000e+02 2.000000000000000000e+00 8.300000000000000000e+01 1.165689272989928043e+02 5.360000000000000000e+02
-7.170000000000000000e+02 1.687000000000000000e+03 5.700000000000000000e+01 9.200000000000000000e+01 2.000000000000000000e+00 7.500000000000000000e+01 2.815131055906747406e+02 5.590000000000000000e+02
4.297000000000000000e+03 6.038000000000000000e+03 3.200000000000000000e+01 1.070000000000000000e+02 2.000000000000000000e+00 8.300000000000000000e+01 1.192320642879266757e+02 5.830000000000000000e+02
5.684000000000000000e+03 3.071000000000000000e+03 9.000000000000000000e+01 1.300000000000000000e+01 1.000000000000000000e+00 8.700000000000000000e+01 3.300411422904551841e+02 6.060000000000000000e+02
-7.500000000000000000e+01 6.051000000000000000e+03 7.300000000000000000e+01 1.260000000000000000e+02 2.000000000000000000e+00 6.700000000000000000e+01 2.703550622565654180e+02 7.000000000000000000e+02
