2.950000000000000000e+02 2.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.402343750000000111e-01 1.146044921875000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.950000000000000000e+02 2.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.019531250000000222e-01 1.107763671875000133e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.950000000000000000e+02 2.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.019531250000000222e-01 1.184326171875000000e+00 3.490658503988658956e-01 0.000000000000000000e+00 2.000000000000000000e+00
2.950000000000000000e+02 2.840000000000000000e+02 2.500000000000000000e+01 2.300000000000000000e+01 -6.699218750000000000e-01 1.538427734375000133e+00 -3.855432317655473753e+02 2.792526803190927165e+00 3.000000000000000000e+00
2.950000000000000000e+02 2.840000000000000000e+02 7.900000000000000000e+01 7.000000000000000000e+01 -3.299365234375000178e+00 -9.642089843750000000e+00 -9.824458359476079750e+02 2.268928027592628460e+00 4.000000000000000000e+00
2.960000000000000000e+02 2.840000000000000000e+02 5.200000000000000000e+01 2.900000000000000000e+01 3.105566406250000355e+00 -7.098779296875000533e+00 -4.572762640225143400e+02 -5.585053606381854507e+01 5.000000000000000000e+00
2.960000000000000000e+02 2.850000000000000000e+02 2.900000000000000000e+01 1.200000000000000000e+02 3.141455078125000355e+00 -7.833300781250000178e+00 3.253293725717430220e+02 2.605776573227533959e+02 6.000000000000000000e+00
2.960000000000000000e+02 2.860000000000000000e+02 8.000000000000000000e+01 1.910000000000000000e+02 9.809570312500001110e-01 -7.031787109375000178e+00 3.543018381548488946e+02 3.696607355723990054e+02 7.000000000000000000e+00
2.970000000000000000e+02 2.870000000000000000e+02 2.760000000000000000e+02 2.540000000000000000e+02 -1.744189453125000178e+00 -1.051538085937500000e+01 2.193878869756872234e+02 3.031636910714150304e+02 8.000000000000000000e+00
2.990000000000000000e+02 2.890000000000000000e+02 3.830000000000000000e+02 2.030000000000000000e+02 1.531250000000000111e-01 -5.033984375000000178e+00 1.919862177193762420e+01 1.537635071007004228e+02 9.000000000000000000e+00
