0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.527000000000000000e+03 -8.030000000000000000e+02 9.200000000000000000e+01 3.000000000000000000e+01 1.000000000000000000e+00 7.300000000000000000e+01 8.266479167262261285e+00 1.600000000000000000e+01
3.567000000000000000e+03 6.076000000000000000e+03 1.200000000000000000e+01 1.190000000000000000e+02 2.000000000000000000e+00 7.800000000000000000e+01 2.034743067227415736e+02 5.600000000000000000e+01
-3.215000000000000000e+03 2.520000000000000000e+02 8.400000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 8.700000000000000000e+01 3.127590862111470642e+02 9.300000000000000000e+01
3.107000000000000000e+03 4.155000000000000000e+03 3.600000000000000000e+01 7.500000000000000000e+01 2.000000000000000000e+00 6.700000000000000000e+01 3.011531741882188271e+02 3.630000000000000000e+02
-3.925000000000000000e+03 5.903000000000000000e+03 6.200000000000000000e+01 1.150000000000000000e+02 2.000000000000000000e+00 6.500000000000000000e+01 1.018754863942060069e+02 3.810000000000000000e+02
2.854000000000000000e+03 6.020000000000000000e+03 3.000000000000000000e+00 8.500000000000000000e+01 2.000000000000000000e+00 7.800000000000000000e+01 2.573175035867106999e+02 3.990000000000000000e+02
2.040000000000000000e+03 5.732000000000000000e+03 3.000000000000000000e+01 9.100000000000000000e+01 2.000000000000000000e+00 7.800000000000000000e+01 9.402072332169518631e+01 4.170000000000000000e+02
-1.585000000000000000e+03 5.280000000000000000e+03 4.500000000000000000e+01 7.800000000000000000e+01 2.000000000000000000e+00 7.300000000000000000e+01 2.783545995975750884e+02 4.350000000000000000e+02
2.782000000000000000e+03 4.893000000000000000e+03 3.300000000000000000e+01 8.000000000000000000e+01 2.000000000000000000e+00 7.800000000000000000e+01 1.511409184059329220e+02 4.540000000000000000e+02
-6.770000000000000000e+02 2.907000000000000000e+03 9.000000000000000000e+00 8.700000000000000000e+01 2.000000000000000000e+00 5.200000000000000000e+01 3.245860582019947742e+02 5.840000000000000000e+02
4.316000000000000000e+03 3.864000000000000000e+03 3.500000000000000000e+01 8.200000000000000000e+01 2.000000000000000000e+00 8.500000000000000000e+01 1.686674385605754480e+02 6.140000000000000000e+02
-2.280000000000000000e+03 4.729000000000000000e+03 3.300000000000000000e+01 8.300000000000000000e+01 2.000000000000000000e+00 6.200000000000000000e+01 3.357973477031771381e+02 6.350000000000000000e+02
-1.077000000000000000e+03 3.578000000000000000e+03 1.000000000000000000e+01 9.000000000000000000e+01 2.000000000000000000e+00 4.700000000000000000e+01 1.474212888442747271e+02 6.520000000000000000e+02
