4.596000000000000000e+03 5.931000000000000000e+03 1.000000000000000000e+01 1.060000000000000000e+02 2.000000000000000000e+00 7.700000000000000000e+01 3.592569563433708026e+02 7.230000000000000000e+02
-3.907000000000000000e+03 4.978000000000000000e+03 8.000000000000000000e+00 8.900000000000000000e+01 2.000000000000000000e+00 7.600000000000000000e+01 1.601935990049437351e+02 7.480000000000000000e+02
0.000000000000000000e+00 5.017000000000000000e+03 3.400000000000000000e+01 7.900000000000000000e+01 2.000000000000000000e+00 7.600000000000000000e+01 1.601935990049437351e+02 7.730000000000000000e+02
-1.306000000000000000e+03 -5.100000000000000000e+01 4.700000000000000000e+01 4.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.101935990049437351e+02 8.690000000000000000e+02
-2.004000000000000000e+03 6.049000000000000000e+03 3.000000000000000000e+00 1.240000000000000000e+02 2.000000000000000000e+00 7.000000000000000000e+01 1.428925789633559020e+02 8.910000000000000000e+02
-7.640000000000000000e+02 4.101000000000000000e+03 2.600000000000000000e+01 8.400000000000000000e+01 2.000000000000000000e+00 7.400000000000000000e+01 2.752765004561579190e+02 9.170000000000000000e+02
2.361000000000000000e+03 5.755000000000000000e+03 3.600000000000000000e+01 1.080000000000000000e+02 2.000000000000000000e+00 7.700000000000000000e+01 1.340119807418685696e+02 9.470000000000000000e+02
5.623000000000000000e+03 3.569000000000000000e+03 9.600000000000000000e+01 8.600000000000000000e+01 2.000000000000000000e+00 7.400000000000000000e+01 3.428100351954038842e+02 9.700000000000000000e+02
8.670000000000000000e+02 5.916000000000000000e+03 7.000000000000000000e+00 7.700000000000000000e+01 2.000000000000000000e+00 7.200000000000000000e+01 1.669787574148272427e+02 9.940000000000000000e+02
-2.433000000000000000e+03 5.965000000000000000e+03 4.700000000000000000e+01 1.190000000000000000e+02 2.000000000000000000e+00 7.100000000000000000e+01 3.358839922202846537e+02 1.020000000000000000e+03
1.658000000000000000e+03 5.986000000000000000e+03 1.800000000000000000e+01 8.300000000000000000e+01 2.000000000000000000e+00 7.200000000000000000e+01 1.636248157251082205e+02 1.045000000000000000e+03
1.461000000000000000e+03 5.977000000000000000e+03 1.000000000000000000e+00 8.300000000000000000e+01 2.000000000000000000e+00 6.700000000000000000e+01 3.504927488654876697e+02 1.071000000000000000e+03
-5.347000000000000000e+03 5.799000000000000000e+03 5.400000000000000000e+01 8.700000000000000000e+01 2.000000000000000000e+00 7.700000000000000000e+01 1.869688338944750967e+02 1.096000000000000000e+03
-4.448000000000000000e+03 3.305000000000000000e+03 7.900000000000000000e+01 3.400000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+01 2.966932611822471699e+02 1.123000000000000000e+03
-1.190000000000000000e+02 7.290000000000000000e+02 3.200000000000000000e+01 4.600000000000000000e+01 2.000000000000000000e+00 0.000000000000000000e+00 2.746355197174456180e+02 1.290000000000000000e+03
1.186000000000000000e+03 2.280000000000000000e+03 2.500000000000000000e+01 6.600000000000000000e+01 2.000000000000000000e+00 4.900000000000000000e+01 1.404945545962439155e+02 1.314000000000000000e+03
5.707000000000000000e+03 3.854000000000000000e+03 8.900000000000000000e+01 5.500000000000000000e+01 1.000000000000000000e+00 7.200000000000000000e+01 3.484787593257625531e+02 1.342000000000000000e+03
-2.588000000000000000e+03 6.051000000000000000e+03 1.900000000000000000e+01 1.060000000000000000e+02 2.000000000000000000e+00 7.500000000000000000e+01 1.569006123247283995e+02 1.366000000000000000e+03
-2.592000000000000000e+03 5.252000000000000000e+03 1.700000000000000000e+01 9.200000000000000000e+01 2.000000000000000000e+00 7.100000000000000000e+01 2.831337749015839904e+02 1.392000000000000000e+03
9.500000000000000000e+01 -8.390000000000000000e+02 0.000000000000000000e+00 5.100000000000000000e+01 2.000000000000000000e+00 1.400000000000000000e+01 9.646008857223739597e+01 1.508000000000000000e+03
-2.148000000000000000e+03 4.006000000000000000e+03 1.000000000000000000e+01 8.100000000000000000e+01 2.000000000000000000e+00 7.200000000000000000e+01 2.841000091446180704e+02 1.532000000000000000e+03
4.717000000000000000e+03 5.109000000000000000e+03 1.500000000000000000e+01 9.100000000000000000e+01 2.000000000000000000e+00 7.200000000000000000e+01 1.254577314321765584e+02 1.562000000000000000e+03
5.590000000000000000e+03 5.842000000000000000e+03 8.300000000000000000e+01 8.200000000000000000e+01 2.000000000000000000e+00 7.200000000000000000e+01 3.273263371658736105e+02 1.591000000000000000e+03
4.273000000000000000e+03 5.723000000000000000e+03 8.600000000000000000e+01 1.160000000000000000e+02 2.000000000000000000e+00 7.700000000000000000e+01 1.656995155513188820e+02 1.617000000000000000e+03
3.898000000000000000e+03 5.702000000000000000e+03 3.400000000000000000e+01 8.400000000000000000e+01 2.000000000000000000e+00 7.100000000000000000e+01 2.878157558013953121e+00 1.643000000000000000e+03
8.980000000000000000e+02 5.786000000000000000e+03 5.600000000000000000e+01 9.500000000000000000e+01 2.000000000000000000e+00 7.300000000000000000e+01 1.872891809211792804e+02 1.669000000000000000e+03
1.597000000000000000e+03 5.811000000000000000e+03 1.400000000000000000e+01 1.270000000000000000e+02 2.000000000000000000e+00 7.300000000000000000e+01 1.497260842326184616e+01 1.696000000000000000e+03
-5.264000000000000000e+03 5.317000000000000000e+03 1.000000000000000000e+02 7.900000000000000000e+01 2.000000000000000000e+00 7.100000000000000000e+01 1.726161038829526717e+02 1.721000000000000000e+03
-6.720000000000000000e+02 5.860000000000000000e+03 2.900000000000000000e+01 1.050000000000000000e+02 2.000000000000000000e+00 7.400000000000000000e+01 3.493451733467622944e+02 1.747000000000000000e+03
3.291000000000000000e+03 4.643000000000000000e+03 1.200000000000000000e+01 7.900000000000000000e+01 2.000000000000000000e+00 7.200000000000000000e+01 1.870098513246599623e+02 1.773000000000000000e+03
4.220000000000000000e+03 5.902000000000000000e+03 2.200000000000000000e+01 8.600000000000000000e+01 2.000000000000000000e+00 7.200000000000000000e+01 2.479246015409972870e+01 1.799000000000000000e+03
-3.380000000000000000e+02 4.321000000000000000e+03 5.600000000000000000e+01 8.800000000000000000e+01 2.000000000000000000e+00 7.500000000000000000e+01 2.025561006144162661e+02 1.825000000000000000e+03
4.981000000000000000e+03 5.649000000000000000e+03 1.800000000000000000e+01 1.020000000000000000e+02 2.000000000000000000e+00 7.800000000000000000e+01 1.721850616113636079e+01 1.855000000000000000e+03
-4.820000000000000000e+03 5.706000000000000000e+03 1.300000000000000000e+01 8.200000000000000000e+01 2.000000000000000000e+00 7.600000000000000000e+01 1.771242006178080999e+02 1.886000000000000000e+03
-5.639000000000000000e+03 6.093000000000000000e+03 1.400000000000000000e+01 9.600000000000000000e+01 2.000000000000000000e+00 7.700000000000000000e+01 2.913919488976683851e+02 1.914000000000000000e+03
8.570000000000000000e+02 4.926000000000000000e+03 4.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+00 8.500000000000000000e+01 1.475877622089367378e+02 1.942000000000000000e+03
-1.992000000000000000e+03 4.658000000000000000e+03 1.000000000000000000e+01 7.800000000000000000e+01 2.000000000000000000e+00 7.200000000000000000e+01 2.815770196744413738e+02 1.973000000000000000e+03
-3.010000000000000000e+02 1.051000000000000000e+03 2.500000000000000000e+01 4.600000000000000000e+01 2.000000000000000000e+00 0.000000000000000000e+00 2.779906951146704159e+02 2.034000000000000000e+03
-5.638000000000000000e+03 5.804000000000000000e+03 8.400000000000000000e+01 1.080000000000000000e+02 2.000000000000000000e+00 7.000000000000000000e+01 3.972816948766057976e+01 2.078000000000000000e+03
