-2.204000000000000000e+03 -1.034000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 -9.737792968750000888e-01 9.067871093750000666e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.204000000000000000e+03 -1.034000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 -9.354980468750000444e-01 9.091796875000001110e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-2.204000000000000000e+03 -1.034000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 -9.354980468750000444e-01 9.091796875000001110e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00
-2.204000000000000000e+03 -1.034000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 -8.206542968750000222e-01 8.708984375000000666e-01 0.000000000000000000e+00 -1.745329251994329478e-01 3.000000000000000000e+00
-2.204000000000000000e+03 -1.035000000000000000e+03 4.000000000000000000e+00 -3.100000000000000000e+01 9.929199218750001110e-01 3.584082031250000355e+00 -7.470009198535730377e+01 6.073745796940266928e+01 4.000000000000000000e+00
-2.204000000000000000e+03 -1.034000000000000000e+03 -7.000000000000000000e+00 -1.300000000000000000e+01 -5.787646484375000178e+00 2.488281250000000000e+00 1.553343034274953105e+01 2.844886680750757080e+01 5.000000000000000000e+00
-2.204000000000000000e+03 -1.035000000000000000e+03 -5.000000000000000000e+01 -2.000000000000000000e+00 7.345214843750000888e+00 9.175537109375000000e+00 1.268854366199877575e+02 -7.609635538695276580e+01 6.000000000000000000e+00
-2.204000000000000000e+03 -1.034000000000000000e+03 -1.460000000000000000e+02 3.370000000000000000e+02 1.294145507812500107e+01 4.206152343750000355e+00 -4.701917004872723851e+02 1.354375499547599588e+02 7.000000000000000000e+00
-2.205000000000000000e+03 -1.031000000000000000e+03 -1.480000000000000000e+02 4.220000000000000000e+02 3.813769531250000178e+00 -7.948144531250000533e+00 -8.932595111706978059e+02 -6.021385919380436746e+01 8.000000000000000000e+00
-2.207000000000000000e+03 -1.029000000000000000e+03 -3.330000000000000000e+02 8.700000000000000000e+01 2.488281250000000000e+00 -7.103564453125000178e+00 2.246238747316702131e+02 1.567305668290907761e+02 9.000000000000000000e+00
-2.209000000000000000e+03 -1.030000000000000000e+03 -3.490000000000000000e+02 -4.900000000000000000e+01 1.914062500000000222e+00 -5.089013671875000533e+00 2.890265241302609525e+02 2.389355745980237202e+02 1.000000000000000000e+01
-2.209000000000000000e+03 -1.029000000000000000e+03 5.900000000000000000e+01 2.320000000000000000e+02 -3.488378906250000355e+00 -1.827929687500000178e+00 1.448623279155293346e+02 2.645919146023403528e+02 1.100000000000000000e+01
-2.209000000000000000e+03 -1.027000000000000000e+03 1.320000000000000000e+02 3.160000000000000000e+02 -1.296298828125000036e+01 -1.016845703125000000e+00 7.225663103256523812e+01 2.635447170511437207e+02 1.200000000000000000e+01
-2.207000000000000000e+03 -1.025000000000000000e+03 2.540000000000000000e+02 3.900000000000000000e+02 -1.897314453125000133e+00 -9.756933593750000355e+00 4.799655442984405340e+01 6.667157742618339000e+01 1.300000000000000000e+01
-2.206000000000000000e+03 -1.022000000000000000e+03 2.580000000000000000e+02 3.130000000000000000e+02 -7.309326171875000888e+00 -2.368652343750000000e+00 3.389429407372987839e+02 -5.585053606381854507e+01 1.400000000000000000e+01
-2.204000000000000000e+03 -1.020000000000000000e+03 3.470000000000000000e+02 3.550000000000000000e+02 -2.110253906250000089e+00 -3.409423828125000444e+00 1.980948701013564062e+02 -1.785471824790199094e+02 1.500000000000000000e+01
-2.201000000000000000e+03 -1.018000000000000000e+03 4.290000000000000000e+02 4.240000000000000000e+02 3.301757812500000444e+00 -3.899902343750000222e-01 3.508111796508602254e+01 -1.338667536279650676e+02 1.600000000000000000e+01
-2.198000000000000000e+03 -1.015000000000000000e+03 5.870000000000000000e+02 6.000000000000000000e+02 -1.287207031250000133e+00 6.510205078125000711e+00 -1.758244688459087683e+03 6.108652381980152590e+00 1.700000000000000000e+01
-2.195000000000000000e+03 -1.012000000000000000e+03 3.730000000000000000e+02 3.210000000000000000e+02 -1.507324218750000000e+00 -5.163183593750000355e+00 -4.401720373529699373e+02 9.913470151327791768e+01 1.800000000000000000e+01
-2.193000000000000000e+03 -1.010000000000000000e+03 3.010000000000000000e+02 2.230000000000000000e+02 -2.749072265625000178e+00 -9.529638671875000355e+00 -4.801400772236401053e+02 4.241150082346220529e+01 1.900000000000000000e+01
-2.192000000000000000e+03 -1.009000000000000000e+03 1.900000000000000000e+02 1.450000000000000000e+02 -3.206054687500000111e-01 -1.061347656250000071e+01 -6.894050545377602646e+01 -3.316125578789226314e+00 2.000000000000000000e+01
-2.191000000000000000e+03 -1.008000000000000000e+03 1.160000000000000000e+02 1.010000000000000000e+02 -1.387695312500000000e+00 -1.456123046875000071e+01 1.476548547187202871e+02 -2.984513020910303638e+01 2.100000000000000000e+01
-2.190000000000000000e+03 -1.008000000000000000e+03 9.000000000000000000e+01 7.700000000000000000e+01 -8.445800781250000222e-01 -7.328466796875000355e+00 2.923426497090501925e+02 -7.278022980816353993e+01 2.200000000000000000e+01
-2.190000000000000000e+03 -1.007000000000000000e+03 8.200000000000000000e+01 7.000000000000000000e+01 -2.440429687500000000e+00 -1.114702148437500107e+01 3.584906283596352523e+02 -7.103490055616921950e+01 2.300000000000000000e+01
-2.189000000000000000e+03 -1.007000000000000000e+03 1.350000000000000000e+02 1.200000000000000000e+02 2.232275390625000355e+00 -6.560449218750000533e+00 1.186823891356144145e+01 -5.777039824101230892e+01 2.400000000000000000e+01
-2.188000000000000000e+03 -1.006000000000000000e+03 1.870000000000000000e+02 1.750000000000000000e+02 1.650878906250000111e-01 -9.374121093750000355e+00 5.288347633542818471e+01 -3.385938748868998971e+01 2.500000000000000000e+01
-2.187000000000000000e+03 -1.005000000000000000e+03 2.410000000000000000e+02 2.330000000000000000e+02 -1.126904296875000044e+00 -9.115722656250000000e+00 -5.201081170943101597e+02 1.658062789394612935e+01 2.600000000000000000e+01
-2.185000000000000000e+03 -1.003000000000000000e+03 2.110000000000000000e+02 1.970000000000000000e+02 -8.374023437500001110e-01 -9.118115234375000711e+00 -3.775147172063734615e+02 5.742133239061343630e+01 2.700000000000000000e+01
-2.184000000000000000e+03 -1.002000000000000000e+03 1.580000000000000000e+02 1.230000000000000000e+02 -7.034179687500000666e-01 -9.314306640625000355e+00 6.806784082777884493e+00 6.859143960337715384e+01 2.800000000000000000e+01
-2.183000000000000000e+03 -1.001000000000000000e+03 1.610000000000000000e+02 1.080000000000000000e+02 -1.047949218750000133e+00 -9.240136718750001421e+00 2.809980095710870529e+01 1.017526953912694268e+02 2.900000000000000000e+01
-2.182000000000000000e+03 -1.001000000000000000e+03 1.670000000000000000e+02 9.600000000000000000e+01 -2.825634765625000266e+00 -8.711376953125000711e+00 1.291543646475803797e+01 8.028514559173915188e+01 3.000000000000000000e+01
-2.181000000000000000e+03 -1.000000000000000000e+03 1.720000000000000000e+02 9.300000000000000000e+01 -2.856738281250000178e+00 -9.022412109375000711e+00 3.316125578789226314e+00 2.722713633111153797e+01 3.100000000000000000e+01
-2.180000000000000000e+03 -1.000000000000000000e+03 1.740000000000000000e+02 9.500000000000000000e+01 -2.892626953125000178e+00 -9.022412109375000711e+00 1.570796326794896558e+00 -1.658062789394612935e+01 3.200000000000000000e+01
-2.179000000000000000e+03 -9.990000000000000000e+02 1.750000000000000000e+02 1.040000000000000000e+02 -2.854345703125000355e+00 -9.098974609375000355e+00 -6.806784082777884493e+00 -6.422811647339132435e+01 3.300000000000000000e+01
-2.178000000000000000e+03 -9.980000000000000000e+02 1.470000000000000000e+02 1.160000000000000000e+02 -6.627441406250000888e-01 -7.292578125000000355e+00 3.682644721708035007e+01 -1.281071670963837903e+02 3.400000000000000000e+01
-2.177000000000000000e+03 -9.980000000000000000e+02 6.200000000000000000e+01 5.600000000000000000e+01 -5.622558593750000000e-01 -8.807080078125000711e+00 6.824237375297828123e+01 -7.836528341454538804e+01 3.500000000000000000e+01
-2.177000000000000000e+03 -9.980000000000000000e+02 2.000000000000000000e+01 1.900000000000000000e+01 -1.552783203125000178e+00 -7.725634765625000178e+00 1.467821900927231127e+02 -3.141592653589793116e+00 3.600000000000000000e+01
